city,item,course_type,client,why_not
bangalore,nati_style_kozhi_saru,nonveg_main,Stryker,no colour-bearing word in the name
bangalore,navarathna_pulao,rice,Citrix,no colour-bearing word in the name
bangalore,nawabi_anda_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,nei_choru,rice,Citrix,no colour-bearing word in the name
bangalore,nei_paruppu,dal,Booking.com,no colour-bearing word in the name
bangalore,nellikayi_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,nicchinunde,starter,Citrix,no colour-bearing word in the name
bangalore,nilgiri_chicken_curry,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,nilgiri_mushroom_peas_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,nilgiri_veg_korma,veg_gravy,Stripe,no colour-bearing word in the name
bangalore,nimbu_sharbath,welcome_drink,Stryker,no colour-bearing word in the name
bangalore,nippat_chaat,starter,Citrix,no colour-bearing word in the name
bangalore,nippat_masala_chaat,starter,Citrix,no colour-bearing word in the name
bangalore,nizami_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,nizami_murgh,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,nizami_murgh_handi,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,nizami_veg_biryani,rice,Booking.com,no colour-bearing word in the name
bangalore,nnssww,bread,Citrix,no colour-bearing word in the name
bangalore,nucchinde,starter,Citrix,no colour-bearing word in the name
bangalore,onion_and_cucumber_salad,salad,Citrix,no colour-bearing word in the name
bangalore,onion_bajji,veg_dry,MOengage,no colour-bearing word in the name
bangalore,onion_cucumber_and_lemon_salad,salad,Citrix,no colour-bearing word in the name
bangalore,onion_lemon_and_cucumber_salad,salad,Citrix,no colour-bearing word in the name
bangalore,onion_samosa,starter,MOengage,no colour-bearing word in the name
bangalore,onion_uttapam_with_kara_chutney,bread,Citrix,no colour-bearing word in the name
bangalore,onion_vegetable_sambar,sambar,Stripe,no colour-bearing word in the name
bangalore,orange_and_basil,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_and_mint_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_and_mint_infused_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_and_mint_spa_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_cinnamon_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_cooler,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,orange_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,orange_punch,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,orange_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,paal_payasam,dessert,Citrix,no colour-bearing word in the name
bangalore,paan_burfi,dessert,Booking.com,no colour-bearing word in the name
bangalore,pachai_payaru,dal,Booking.com,no colour-bearing word in the name
bangalore,pad_thai_noodle_with_soya_garlic_veg,starter,Booking.com,no colour-bearing word in the name
bangalore,padavalkai_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,padvalkayi_chana_kootu,veg_dry,Citrix,no colour-bearing word in the name
bangalore,pal_kolakkatai,dessert,Booking.com,no colour-bearing word in the name
bangalore,palada_payasam,dessert,MOengage,no colour-bearing word in the name
bangalore,palak_pakora,starter,Citrix,"its words disagree ({'green': 1, 'brown': 1})"
bangalore,palkatti_manga_curry,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,pancharatan_dal,dal,Citrix,no colour-bearing word in the name
bangalore,panchkuti_dal,dal,Citrix,no colour-bearing word in the name
bangalore,panchmel_sabz_sukhi,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,panchmel_sukhi_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,paneer_banjara,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,paneer_bhuna_masala,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,paneer_capsicum,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,paneer_capsicum_lababdar,veg_gravy,Stryker,no colour-bearing word in the name
bangalore,paneer_chilli,sambar,Citrix,no colour-bearing word in the name
bangalore,paneer_chillly,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,paneer_cutlet,starter,"Stryker,Citrix",no colour-bearing word in the name
bangalore,paneer_dopyaza,veg_gravy,Stryker,no colour-bearing word in the name
bangalore,paneer_hara_pyaaz,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,paneer_in_chilli_basil_sauce,veg_gravy,Stripe,no colour-bearing word in the name
bangalore,paneer_kadai_makhani,veg_gravy,Stryker,no colour-bearing word in the name
bangalore,paneer_kalan,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,paneer_kali_mirch,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,paneer_mutter_and_aloo_curry,veg_gravy,Stryker,no colour-bearing word in the name
bangalore,paneer_mutter_sabzi,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,paneer_noodles,rice,Citrix,no colour-bearing word in the name
bangalore,paneer_veg_ball_manchurian,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,pani_puri_live,starter,MOengage,no colour-bearing word in the name
bangalore,pani_puri_pineapple_berry_kata_meetha,starter,Booking.com,no colour-bearing word in the name
bangalore,panner_do_pyaza,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,panner_kofta_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,panner_manchurian,veg_dry,Citrix,no colour-bearing word in the name
bangalore,papaya_milk_shak,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,papdi_chaat,starter,Citrix,no colour-bearing word in the name
bangalore,parsley_potato,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,paruppu_curry,dal,Citrix,no colour-bearing word in the name
bangalore,paruppu_dal_kerala_sambar,sambar,MOengage,no colour-bearing word in the name
bangalore,parwal_do_pyaza,veg_dry,Stripe,no colour-bearing word in the name
bangalore,parwal_masala,veg_dry,MOengage,no colour-bearing word in the name
bangalore,pasta_arrabiata,rice,Stripe,no colour-bearing word in the name
bangalore,pasta_olive_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,pasta_with_olives_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,patta_gobi_aloo_mutter_dry,veg_dry,Stryker,no colour-bearing word in the name
bangalore,pav,bread,Citrix,no colour-bearing word in the name
bangalore,pav_bhaji_masala,starter,Booking.com,no colour-bearing word in the name
bangalore,pav_bun,starter,Booking.com,no colour-bearing word in the name
bangalore,peanut_and_veg_salad,salad,Stripe,no colour-bearing word in the name
bangalore,peanut_kosambari,salad,Booking.com,no colour-bearing word in the name
bangalore,peanut_mix_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,peanut_mix_tossed_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,peanut_parwal_dolma,veg_dry,MOengage,no colour-bearing word in the name
bangalore,peanut_sundal,salad,Booking.com,no colour-bearing word in the name
bangalore,pepper_and_garlic_mix_rasam,rasam,MOengage,no colour-bearing word in the name
bangalore,pepper_chicken,nonveg_main,"Stripe,MOengage",no colour-bearing word in the name
bangalore,pepper_chicken_fry,nonveg_main,"MOengage,Citrix",no colour-bearing word in the name
bangalore,pepper_egg_dry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,pepper_jeera_rasam,rasam,Booking.com,no colour-bearing word in the name
bangalore,peri_peri_chicken,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,peri_peri_potato_wedges,starter,Citrix,no colour-bearing word in the name
bangalore,peri_peri_potatoes,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,pesarattu_with_ginger_chutney,bread,Citrix,no colour-bearing word in the name
bangalore,pesarattu_with_red_chutney,bread,Citrix,no colour-bearing word in the name
bangalore,peshwari_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,peshwari_chicken_curry,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,pickled_salad,salad,Citrix,no colour-bearing word in the name
bangalore,pineapple_and_celery_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,pineapple_and_cloves_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,pineapple_and_star_anise_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,pineapple_and_star_anise_spa_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,pineapple_chilli_juice,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,pineapple_kesaribath,dessert,Stryker,no colour-bearing word in the name
bangalore,pineapple_mint_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,pineapple_punch,welcome_drink,"Booking.com,Stripe",no colour-bearing word in the name
bangalore,pista_lassi,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,pista_roll,dessert,Citrix,no colour-bearing word in the name
bangalore,plain_chapati,bread,"Booking.com,Stripe,Stryker,MOengage",no colour-bearing word in the name
bangalore,pock_choy_and_tofu_in_black_bean_sauce,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,pomegranate_mint_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,poondu_kuzhambu,sambar,Citrix,no colour-bearing word in the name
bangalore,poondu_pui_kuzhambu,sambar,Booking.com,no colour-bearing word in the name
bangalore,poondu_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,poonmdu_kuzhambu,sambar,Booking.com,no colour-bearing word in the name
bangalore,potato_and_leek_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,potato_battani_pal_curry,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,potato_cauliflower_milagupirati,veg_dry,Stripe,no colour-bearing word in the name
bangalore,potato_mayonnaise_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,potato_mushroom_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,potato_mushroom_gassi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,potato_varuval,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,potato_wedges,starter,MOengage,no colour-bearing word in the name
bangalore,protein_mix_salad,salad,Stryker,no colour-bearing word in the name
bangalore,puli_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,puliyodarai,rice,MOengage,no colour-bearing word in the name
bangalore,punjabi_chicken_masala,nonveg_main,Stryker,no colour-bearing word in the name
bangalore,punjabi_dahi_aloo,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_dum_aloo_gravy,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_egg_curry,nonveg_main,"MOengage,Citrix",no colour-bearing word in the name
bangalore,punjabi_murgh_masala,nonveg_main,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,punjabi_mushroom_masala,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_pakodi_kadhi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_paneer_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_paneer_masala,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,punjabi_pindi_chole,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,punjabi_rajma_dal,dal,Citrix,no colour-bearing word in the name
bangalore,punjabi_style_dal_fry,dal,MOengage,no colour-bearing word in the name
bangalore,punjabi_style_egg_curry,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,puran_poli,dessert,Booking.com,no colour-bearing word in the name
bangalore,purani_dilli_ka_butter_chicken,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,puri,bread,MOengage,no colour-bearing word in the name
bangalore,puri_khaja,dessert,Citrix,no colour-bearing word in the name
bangalore,puzi_kuzhambu,dal,Booking.com,no colour-bearing word in the name
bangalore,pyaaz_pulao,rice,Citrix,no colour-bearing word in the name
bangalore,pyaz_makai_pulao,rice,Booking.com,no colour-bearing word in the name
bangalore,pyaz_masur_dal,dal,Stryker,no colour-bearing word in the name
bangalore,pyaz_paratha,bread,Citrix,no colour-bearing word in the name
bangalore,quinoa_pilaf,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,radish_carrot_cucumber_and_capsicum,salad,Stryker,no colour-bearing word in the name
bangalore,radish_carrot_cucumber_salad,salad,Citrix,no colour-bearing word in the name
bangalore,ragada_patties_chaat,starter,Citrix,no colour-bearing word in the name
bangalore,ragi_ball,dal,MOengage,no colour-bearing word in the name
bangalore,railway_chicken_curry,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,rainbow_garden_salad_with_lemon_vinaigrette,salad,Stripe,no colour-bearing word in the name
bangalore,rainbow_pastry,dessert,Stripe,no colour-bearing word in the name
bangalore,raitha,curd_side,Stryker,no colour-bearing word in the name
bangalore,rajasthani_gatta_curry,veg_gravy,"Booking.com,MOengage,Citrix",no colour-bearing word in the name
bangalore,rajasthani_gatte_ki_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,rajasthani_pulao,rice,MOengage,no colour-bearing word in the name
bangalore,rajasthani_veg_pulao,rice,Stripe,no colour-bearing word in the name
bangalore,rajbhog,dessert,Citrix,no colour-bearing word in the name
bangalore,rajma_chawal,rice,Stryker,no colour-bearing word in the name
bangalore,rajma_dal,dal,Citrix,no colour-bearing word in the name
bangalore,rajma_razeela,dal,Booking.com,no colour-bearing word in the name
bangalore,rajput_chicken_biryani,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,rara_murgh,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,raskadam,dessert,Citrix,no colour-bearing word in the name
bangalore,ratatouille_vegetables,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,rava_laddu,dessert,Citrix,no colour-bearing word in the name
bangalore,rava_ladoo,dessert,MOengage,no colour-bearing word in the name
bangalore,rava_payasam,dessert,Citrix,no colour-bearing word in the name
bangalore,raw_banana_pakoda,starter,MOengage,no colour-bearing word in the name
bangalore,raw_banana_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,raw_banana_varuval,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,raw_banana_vepudu,veg_dry,Citrix,no colour-bearing word in the name
bangalore,raw_mango_green_salad,salad,Booking.com,"its words disagree ({'yellow': 1, 'green': 1})"
bangalore,raw_papaya_thai_salad,salad,Citrix,no colour-bearing word in the name
